Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20550/5001_STAPLE_TEE_PETROL_BLUE_BACK__02797.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Petrol Blue,5001-PETRL-I-L,,,6109.10.00.10,,true,false,,,,,,,,Size,L,Colour,Petrol Blue,BD,42,,,424,,
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20550/5001_STAPLE_TEE_PETROL_BLUE_BACK__02797.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Petrol Blue,5001-PETRL-H-M,,,6109.10.00.10,,true,false,,,,,,,,Size,M,Colour,Petrol Blue,BD,42,,,425,,
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20550/5001_STAPLE_TEE_PETROL_BLUE_BACK__02797.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Petrol Blue,5001-PETRL-G-S,,,6109.10.00.10,,true,false,,,,,,,,Size,S,Colour,Petrol Blue,BD,42,,,426,,
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20550/5001_STAPLE_TEE_PETROL_BLUE_BACK__02797.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XL / Petrol Blue,5001-PETRL-J-XL,,,6109.10.00.10,,true,false,,,,,,,,Size,XL,Colour,Petrol Blue,BD,42,,,427,,
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20477/5001_STAPLE_TEE_PETROL_BLUE__94386.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/20550/5001_STAPLE_TEE_PETROL_BLUE_BACK__02797.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XS / Petrol Blue,5001-PETRL-F-XS,,,6109.10.00.10,,true,false,,,,,,,,Size,XS,Colour,Petrol Blue,BD,42,,,428,,
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27987/5001_STAPLE_TEE_PINE_GREEN_BACK__75946.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,2XL / Pine Green,5001-PINE-K-2XL,,,6109.10.00.10,,true,false,,,,,,,,Size,2XL,Colour,Pine Green,BD,42,,,429,,
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27987/5001_STAPLE_TEE_PINE_GREEN_BACK__75946.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,3XL / Pine Green,5001-PINE-L-3XL,,,6109.10.00.10,,true,false,,,,,,,,Size,3XL,Colour,Pine Green,BD,42,,,430,,
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27987/5001_STAPLE_TEE_PINE_GREEN_BACK__75946.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Pine Green,5001-PINE-I-L,,,6109.10.00.10,,true,false,,,,,,,,Size,L,Colour,Pine Green,BD,42,,,431,,
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27987/5001_STAPLE_TEE_PINE_GREEN_BACK__75946.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Pine Green,5001-PINE-H-M,,,6109.10.00.10,,true,false,,,,,,,,Size,M,Colour,Pine Green,BD,42,,,432,,
,as-colour-staple-tee-5001,AS Colour Staple Tee 5001,,"<p>The AS Colour Staple Tee. Enduring comfort in a regular fit, crafted from 180 GSM 100% combed cotton. Featuring neck ribbing, side seams, and double needle hems for durability and minimal shrinkage, it's a timeless choice for comfort and style. Available in 70+ colours. Built to last.</p>",published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,,,,,BD,100% Combed Cotton (Marles 15% Viscose),,,true,,,,6109.10.00.10,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27988/5001_STAPLE_TEE_PINE_GREEN__98245.1771986127.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/417/images/27987/5001_STAPLE_TEE_PINE_GREEN_BACK__75946.1771986127.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Pine Green,5001-PINE-G-S,,,6109.10.00.10,,true,false,,,,,,,,Size,S,Colour,Pine Green,BD,42,,,433,,
