Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28719/4030_WOS_BOX_TEE_ECRU__09594.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28719/4030_WOS_BOX_TEE_ECRU__09594.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28720/4030_WOS_BOX_TEE_ECRU_BACK__56106.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Ecru,4030-ECRU-G-S,,,6104.42.00.00,,true,false,,,,,,,,Size,S,Colour,Ecru,VN,54,,,9,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28719/4030_WOS_BOX_TEE_ECRU__09594.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28719/4030_WOS_BOX_TEE_ECRU__09594.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28720/4030_WOS_BOX_TEE_ECRU_BACK__56106.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XL / Ecru,4030-ECRU-J-XL,,,6104.42.00.00,,true,false,,,,,,,,Size,XL,Colour,Ecru,VN,54,,,10,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28719/4030_WOS_BOX_TEE_ECRU__09594.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28719/4030_WOS_BOX_TEE_ECRU__09594.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28720/4030_WOS_BOX_TEE_ECRU_BACK__56106.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XS / Ecru,4030-ECRU-F-XS,,,6104.42.00.00,,true,false,,,,,,,,Size,XS,Colour,Ecru,VN,54,,,11,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28722/4030_WOS_BOX_TEE_INK_BLUE_BACK__26807.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,2XL / Ink Blue,4030-INK_B-K-2XL,,,6104.42.00.00,,true,false,,,,,,,,Size,2XL,Colour,Ink Blue,VN,54,,,12,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28722/4030_WOS_BOX_TEE_INK_BLUE_BACK__26807.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Ink Blue,4030-INK_B-I-L,,,6104.42.00.00,,true,false,,,,,,,,Size,L,Colour,Ink Blue,VN,54,,,13,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28722/4030_WOS_BOX_TEE_INK_BLUE_BACK__26807.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Ink Blue,4030-INK_B-H-M,,,6104.42.00.00,,true,false,,,,,,,,Size,M,Colour,Ink Blue,VN,54,,,14,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28722/4030_WOS_BOX_TEE_INK_BLUE_BACK__26807.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Ink Blue,4030-INK_B-G-S,,,6104.42.00.00,,true,false,,,,,,,,Size,S,Colour,Ink Blue,VN,54,,,15,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28722/4030_WOS_BOX_TEE_INK_BLUE_BACK__26807.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XL / Ink Blue,4030-INK_B-J-XL,,,6104.42.00.00,,true,false,,,,,,,,Size,XL,Colour,Ink Blue,VN,54,,,16,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28721/4030_WOS_BOX_TEE_INK_BLUE__68025.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28722/4030_WOS_BOX_TEE_INK_BLUE_BACK__26807.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XS / Ink Blue,4030-INK_B-F-XS,,,6104.42.00.00,,true,false,,,,,,,,Size,XS,Colour,Ink Blue,VN,54,,,17,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28724/4030_WOS_BOX_TEE_SHADOW_BACK__22971.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,2XL / Shadow,4030-SHDOW-K-2XL,,,6104.42.00.00,,true,false,,,,,,,,Size,2XL,Colour,Shadow,VN,54,,,18,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28724/4030_WOS_BOX_TEE_SHADOW_BACK__22971.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Shadow,4030-SHDOW-I-L,,,6104.42.00.00,,true,false,,,,,,,,Size,L,Colour,Shadow,VN,54,,,19,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28724/4030_WOS_BOX_TEE_SHADOW_BACK__22971.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Shadow,4030-SHDOW-H-M,,,6104.42.00.00,,true,false,,,,,,,,Size,M,Colour,Shadow,VN,54,,,20,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28724/4030_WOS_BOX_TEE_SHADOW_BACK__22971.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Shadow,4030-SHDOW-G-S,,,6104.42.00.00,,true,false,,,,,,,,Size,S,Colour,Shadow,VN,54,,,21,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28724/4030_WOS_BOX_TEE_SHADOW_BACK__22971.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XL / Shadow,4030-SHDOW-J-XL,,,6104.42.00.00,,true,false,,,,,,,,Size,XL,Colour,Shadow,VN,54,,,22,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28723/4030_WOS_BOX_TEE_SHADOW__08544.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28724/4030_WOS_BOX_TEE_SHADOW_BACK__22971.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XS / Shadow,4030-SHDOW-F-XS,,,6104.42.00.00,,true,false,,,,,,,,Size,XS,Colour,Shadow,VN,54,,,23,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28725/4030_WOS_BOX_TEE_WHITE__44696.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28725/4030_WOS_BOX_TEE_WHITE__44696.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28726/4030_WOS_BOX_TEE_WHITE_BACK__68772.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,2XL / White,4030-WHITE-K-2XL,,,6104.42.00.00,,true,false,,,,,,,,Size,2XL,Colour,White,VN,54,,,24,,
,as-colour-wo-s-box-tee-4030,AS Colour Wo's Box Tee 4030,,Relaxed Fit - 240 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28725/4030_WOS_BOX_TEE_WHITE__44696.1765236352.386.513.jpg?c=1,,,,,VN,100% Carded Cotton,,,true,,,,6104.42.00.00,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28725/4030_WOS_BOX_TEE_WHITE__44696.1765236352.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/1395/images/28726/4030_WOS_BOX_TEE_WHITE_BACK__68772.1765236352.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / White,4030-WHITE-I-L,,,6104.42.00.00,,true,false,,,,,,,,Size,L,Colour,White,VN,54,,,25,,
