sku,style_code,colour,size,front_filename,back_filename,local_front,local_back,cdn_front,cdn_back
9401042516138,ZH231,Orange/Charcoal,2XL,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516145,ZH231,Orange/Charcoal,3XL,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516152,ZH231,Orange/Charcoal,4XL,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516169,ZH231,Orange/Charcoal,5XL,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516176,ZH231,Orange/Charcoal,7XL,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516183,ZH231,Orange/Charcoal,L,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516190,ZH231,Orange/Charcoal,M,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516206,ZH231,Orange/Charcoal,S,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516213,ZH231,Orange/Charcoal,XL,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516220,ZH231,Orange/Charcoal,XS,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042516237,ZH231,Orange/Charcoal,XXS,ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_01_KHKuPfc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Charcoal_02_68zWjhV.jpg
9401042254641,ZH231,Orange/Navy,2XL,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042254658,ZH231,Orange/Navy,3XL,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042254665,ZH231,Orange/Navy,4XL,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042254672,ZH231,Orange/Navy,5XL,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042254689,ZH231,Orange/Navy,7XL,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042254696,ZH231,Orange/Navy,L,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042254702,ZH231,Orange/Navy,M,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042254719,ZH231,Orange/Navy,S,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042254726,ZH231,Orange/Navy,XL,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042254733,ZH231,Orange/Navy,XS,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042293701,ZH231,Orange/Navy,XXS,ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Orange_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_01_H32xjYg.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Orange_Navy_02_R4TuXJW.jpg
9401042683441,ZH231,Pink/Navy,2XL,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683458,ZH231,Pink/Navy,3XL,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683465,ZH231,Pink/Navy,4XL,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683472,ZH231,Pink/Navy,5XL,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683489,ZH231,Pink/Navy,7XL,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683496,ZH231,Pink/Navy,L,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683502,ZH231,Pink/Navy,M,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683519,ZH231,Pink/Navy,S,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683526,ZH231,Pink/Navy,XL,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683533,ZH231,Pink/Navy,XS,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042683540,ZH231,Pink/Navy,XXS,ZH231_Product_Pink_Navy_01.jpg,ZH231_Product_Pink_Navy_02.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Pink_Navy_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_Product_Pink_Navy_02.jpg
9401042516350,ZH231,Yellow/Black,2XL,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516367,ZH231,Yellow/Black,3XL,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516374,ZH231,Yellow/Black,4XL,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516381,ZH231,Yellow/Black,5XL,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516398,ZH231,Yellow/Black,7XL,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516404,ZH231,Yellow/Black,L,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516411,ZH231,Yellow/Black,M,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516428,ZH231,Yellow/Black,S,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516435,ZH231,Yellow/Black,XL,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516442,ZH231,Yellow/Black,XS,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516459,ZH231,Yellow/Black,XXS,ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Black_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_01_Y0S0aj1.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Black_02_02I4oL1.jpg
9401042516466,ZH231,Yellow/Charcoal,2XL,ZH231_bProduct_Yellow_Charcoal_01_daCqWYu.jpg,ZH231_bProduct_Yellow_Charcoal_02_yQaDjI1.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/01 Shirts + Polos/ZH231/ZH231_Product_Yellow_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Charcoal_01_daCqWYu.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH231_bProduct_Yellow_Charcoal_02_yQaDjI1.jpg
