Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,syzmik-knee-pad-za018,Syzmik Knee Pad ZA018,,Sizes: One Size; Fabric: 100% Polythene; Features: Compatible with selected pants for advanced knee protection;,published,https://cdn.fashionbizapps.nz/honeybee/images/ZA018_aTalent_Black_01_4T6RvoN.jpg,,,,,,100% Polythene,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZA018_aTalent_Black_01_4T6RvoN.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZA018_bProduct_Black_01_XrzMcNy.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,accessories,,,,FRE / Black,9401042316011,,,,,true,false,9401042316011,,,,,,,Size,FRE,Colour,Black,,7.95,,,0,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,2XL / Orange/Black,9401042516688,,,,,true,false,9401042516688,,,,,,,Size,2XL,Colour,Orange/Black,,12.50,,,0,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,3XL / Orange/Black,9401042516695,,,,,true,false,9401042516695,,,,,,,Size,3XL,Colour,Orange/Black,,12.50,,,1,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,4XL / Orange/Black,9401042516701,,,,,true,false,9401042516701,,,,,,,Size,4XL,Colour,Orange/Black,,12.50,,,2,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,5XL / Orange/Black,9401042516718,,,,,true,false,9401042516718,,,,,,,Size,5XL,Colour,Orange/Black,,12.50,,,3,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,7XL / Orange/Black,9401042516725,,,,,true,false,9401042516725,,,,,,,Size,7XL,Colour,Orange/Black,,12.50,,,4,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,L / Orange/Black,9401042516732,,,,,true,false,9401042516732,,,,,,,Size,L,Colour,Orange/Black,,12.50,,,5,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,M / Orange/Black,9401042516749,,,,,true,false,9401042516749,,,,,,,Size,M,Colour,Orange/Black,,12.50,,,6,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,S / Orange/Black,9401042516756,,,,,true,false,9401042516756,,,,,,,Size,S,Colour,Orange/Black,,12.50,,,7,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,XL / Orange/Black,9401042516763,,,,,true,false,9401042516763,,,,,,,Size,XL,Colour,Orange/Black,,12.50,,,8,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,XS / Orange/Black,9401042516770,,,,,true,false,9401042516770,,,,,,,Size,XS,Colour,Orange/Black,,12.50,,,9,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Black_02_tlGraAq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,XXS / Orange/Black,9401042516787,,,,,true,false,9401042516787,,,,,,,Size,XXS,Colour,Orange/Black,,12.50,,,10,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,2XL / Orange/Charcoal,9401042516572,,,,,true,false,9401042516572,,,,,,,Size,2XL,Colour,Orange/Charcoal,,12.50,,,11,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,3XL / Orange/Charcoal,9401042516589,,,,,true,false,9401042516589,,,,,,,Size,3XL,Colour,Orange/Charcoal,,12.50,,,12,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,4XL / Orange/Charcoal,9401042516596,,,,,true,false,9401042516596,,,,,,,Size,4XL,Colour,Orange/Charcoal,,12.50,,,13,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,5XL / Orange/Charcoal,9401042516602,,,,,true,false,9401042516602,,,,,,,Size,5XL,Colour,Orange/Charcoal,,12.50,,,14,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,7XL / Orange/Charcoal,9401042516619,,,,,true,false,9401042516619,,,,,,,Size,7XL,Colour,Orange/Charcoal,,12.50,,,15,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,L / Orange/Charcoal,9401042516626,,,,,true,false,9401042516626,,,,,,,Size,L,Colour,Orange/Charcoal,,12.50,,,16,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,M / Orange/Charcoal,9401042516633,,,,,true,false,9401042516633,,,,,,,Size,M,Colour,Orange/Charcoal,,12.50,,,17,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,S / Orange/Charcoal,9401042516640,,,,,true,false,9401042516640,,,,,,,Size,S,Colour,Orange/Charcoal,,12.50,,,18,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,XL / Orange/Charcoal,9401042516657,,,,,true,false,9401042516657,,,,,,,Size,XL,Colour,Orange/Charcoal,,12.50,,,19,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,XS / Orange/Charcoal,9401042516664,,,,,true,false,9401042516664,,,,,,,Size,XS,Colour,Orange/Charcoal,,12.50,,,20,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,XXS / Orange/Charcoal,9401042516671,,,,,true,false,9401042516671,,,,,,,Size,XXS,Colour,Orange/Charcoal,,12.50,,,21,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Navy_01_sehlUf6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,2XL / Orange/Navy,9401042254849,,,,,true,false,9401042254849,,,,,,,Size,2XL,Colour,Orange/Navy,,12.50,,,22,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Navy_01_sehlUf6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,3XL / Orange/Navy,9401042254856,,,,,true,false,9401042254856,,,,,,,Size,3XL,Colour,Orange/Navy,,12.50,,,23,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Navy_01_sehlUf6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,4XL / Orange/Navy,9401042254863,,,,,true,false,9401042254863,,,,,,,Size,4XL,Colour,Orange/Navy,,12.50,,,24,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Navy_01_sehlUf6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,5XL / Orange/Navy,9401042254870,,,,,true,false,9401042254870,,,,,,,Size,5XL,Colour,Orange/Navy,,12.50,,,25,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Navy_01_sehlUf6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,7XL / Orange/Navy,9401042254887,,,,,true,false,9401042254887,,,,,,,Size,7XL,Colour,Orange/Navy,,12.50,,,26,,
,syzmik-unisex-hi-vis-basic-long-sleeve-polo-zh232,Syzmik Unisex Hi Vis Basic Long Sleeve Polo ZH232,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH232_bProduct_Orange_Navy_01_sehlUf6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,basic,,,,L / Orange/Navy,9401042254894,,,,,true,false,9401042254894,,,,,,,Size,L,Colour,Orange/Navy,,12.50,,,27,,
