Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/6817/4063G_ORGANIC_RIB_SINGLET_BLACK__07818.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/6817/4063G_ORGANIC_RIB_SINGLET_BLACK__07818.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/6830/4063G_ORGANIC_RIB_TANK_BLACK_BACK__40347.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XS / Black,4063G-BLACK-F-XS,,,6109.10.00.90,,true,false,,,,,,,,Size,XS,Colour,Black,CN,54,,,9,,
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14000/4063G_ORGANIC_RIB_TANK_BONE_BACK__65441.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Bone,4063G-BONE-I-L,,,6109.10.00.90,,true,false,,,,,,,,Size,L,Colour,Bone,CN,54,,,10,,
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14000/4063G_ORGANIC_RIB_TANK_BONE_BACK__65441.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Bone,4063G-BONE-H-M,,,6109.10.00.90,,true,false,,,,,,,,Size,M,Colour,Bone,CN,54,,,11,,
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14000/4063G_ORGANIC_RIB_TANK_BONE_BACK__65441.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Bone,4063G-BONE-G-S,,,6109.10.00.90,,true,false,,,,,,,,Size,S,Colour,Bone,CN,54,,,12,,
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14000/4063G_ORGANIC_RIB_TANK_BONE_BACK__65441.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XL / Bone,4063G-BONE-J-XL,,,6109.10.00.90,,true,false,,,,,,,,Size,XL,Colour,Bone,CN,54,,,13,,
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/13999/4063G_ORGANIC_RIB_TANK_BONE__99969.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14000/4063G_ORGANIC_RIB_TANK_BONE_BACK__65441.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XS / Bone,4063G-BONE-F-XS,,,6109.10.00.90,,true,false,,,,,,,,Size,XS,Colour,Bone,CN,54,,,14,,
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14001/4063G_ORGANIC_RIB_TANK_ECRU__29549.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14001/4063G_ORGANIC_RIB_TANK_ECRU__29549.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14002/4063G_ORGANIC_RIB_TANK_ECRU_BACK__50544.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Ecru,4063G-ECRU-I-L,,,6109.10.00.90,,true,false,,,,,,,,Size,L,Colour,Ecru,CN,54,,,15,,
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14001/4063G_ORGANIC_RIB_TANK_ECRU__29549.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14001/4063G_ORGANIC_RIB_TANK_ECRU__29549.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14002/4063G_ORGANIC_RIB_TANK_ECRU_BACK__50544.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Ecru,4063G-ECRU-H-M,,,6109.10.00.90,,true,false,,,,,,,,Size,M,Colour,Ecru,CN,54,,,16,,
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14001/4063G_ORGANIC_RIB_TANK_ECRU__29549.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14001/4063G_ORGANIC_RIB_TANK_ECRU__29549.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14002/4063G_ORGANIC_RIB_TANK_ECRU_BACK__50544.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Ecru,4063G-ECRU-G-S,,,6109.10.00.90,,true,false,,,,,,,,Size,S,Colour,Ecru,CN,54,,,17,,
,as-colour-wo-s-organic-rib-tank-4063g,AS Colour Wo's Organic Rib Tank 4063G,,Slim Fit - 330 GSM,published,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14001/4063G_ORGANIC_RIB_TANK_ECRU__29549.1748552305.386.513.jpg?c=1,,,,,CN,"95% Organic Cotton, 5% Elastane",,,true,,,,6109.10.00.90,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14001/4063G_ORGANIC_RIB_TANK_ECRU__29549.1748552305.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-lqiq2tqil5/products/584/images/14002/4063G_ORGANIC_RIB_TANK_ECRU_BACK__50544.1748552305.386.513.jpg?c=1,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XL / Ecru,4063G-ECRU-J-XL,,,6109.10.00.90,,true,false,,,,,,,,Size,XL,Colour,Ecru,CN,54,,,18,,
