Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,117 / Charcoal,9401042561558,,,,,true,false,9401042561558,,,,,,,Size,117,Colour,Charcoal,,29.95,,,16,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,122 / Charcoal,9401042561565,,,,,true,false,9401042561565,,,,,,,Size,122,Colour,Charcoal,,29.95,,,17,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,127 / Charcoal,9401042561572,,,,,true,false,9401042561572,,,,,,,Size,127,Colour,Charcoal,,29.95,,,18,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,132 / Charcoal,9401042561589,,,,,true,false,9401042561589,,,,,,,Size,132,Colour,Charcoal,,29.95,,,19,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,72 / Charcoal,9401042561596,,,,,true,false,9401042561596,,,,,,,Size,72,Colour,Charcoal,,29.95,,,20,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,77 / Charcoal,9401042561602,,,,,true,false,9401042561602,,,,,,,Size,77,Colour,Charcoal,,29.95,,,21,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,82 / Charcoal,9401042561619,,,,,true,false,9401042561619,,,,,,,Size,82,Colour,Charcoal,,29.95,,,22,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,87 / Charcoal,9401042561626,,,,,true,false,9401042561626,,,,,,,Size,87,Colour,Charcoal,,29.95,,,23,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,92 / Charcoal,9401042561633,,,,,true,false,9401042561633,,,,,,,Size,92,Colour,Charcoal,,29.95,,,24,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_01_HkVeIiH.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Charcoal_02_HAphOtl.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,97 / Charcoal,9401042561640,,,,,true,false,9401042561640,,,,,,,Size,97,Colour,Charcoal,,29.95,,,25,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Khaki_01_iYu0KDr.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Khaki_01_iYu0KDr.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Khaki_02_x6tS3KQ.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,102 / Khaki,9401042561398,,,,,true,false,9401042561398,,,,,,,Size,102,Colour,Khaki,,29.95,,,26,,
,syzmik-mens-summer-cargo-pant-regular-zp145r,Syzmik Mens Summer Cargo Pant (Regular) ZP145R,,"Sizes: 72R - 132R; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Khaki_01_iYu0KDr.jpg,,,,,,100% Cotton - 200 gsm,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Khaki_01_iYu0KDr.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP145R_bProduct_Khaki_02_x6tS3KQ.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,pants,,,,107 / Khaki,9401042561404,,,,,true,false,9401042561404,,,,,,,Size,107,Colour,Khaki,,29.95,,,27,,
